O301 2 2 2 2 2 NA 1 0 2 NA 2 NA NA 2 2 0 NA NA NA 2 NA 2 NA 2 0 0 NA 0 0 NA 2 2 2 NA NA NA 2 2 0 NA 2 2 1 NA NA 0 NA 1 NA NA 2 0 NA NA NA NA NA 2 NA 2 2 1 NA 2 2 0 0 NA NA NA NA NA NA NA NA NA NA NA 2 NA NA 2 0 2 2 NA NA 2 NA NA NA 0 NA 2 NA NA 0 NA 2 NA NA NA NA NA 2 NA NA NA 2 NA 2 NA NA NA NA NA 1 NA NA NA NA NA 2 NA NA 2 2 0 2 NA 0 NA NA NA NA 0 NA NA NA NA 2 NA NA NA NA 2 NA NA 1 2 NA NA NA NA NA 2 NA NA NA NA NA NA NA NA NA NA NA NA NA 0 NA NA NA 1 2 NA 2 NA NA NA NA NA NA 2 NA NA NA NA NA NA NA NA NA 0 2 0 2 NA NA NA NA NA 1 NA NA 1 2 0 NA 0 0 NA 2 NA NA 2 NA NA 2 NA 0 NA NA 2 2 NA NA NA 2 NA 0 NA 2 NA NA 0 NA NA NA 2 2 NA NA NA 2 0 0 NA 0 0 NA NA 2 2 2 NA 2 NA 2 NA NA NA 2 1 NA NA NA NA NA NA 0 NA NA NA NA NA NA NA 2 NA NA NA 2 2 NA NA 2 1 NA NA NA NA NA 2 2 2 2 2 0 NA 2 NA NA NA NA 0 0 NA NA NA NA NA 2 1 2 NA 2 NA 2 1 NA 2 NA NA NA NA NA NA 0 NA 2 NA NA NA NA NA 1 2 NA NA NA NA NA 1 0 NA NA 2 NA NA NA NA NA NA NA NA 0 NA 0 NA 2 0 1 NA NA NA NA NA NA NA NA 2 NA NA NA 2 1 NA NA NA NA NA NA NA NA NA 2 NA 0 2 NA NA 0 NA NA NA NA 2 NA NA NA 2 NA NA 1 NA 0 NA NA NA 2 NA 2 2 2 2 NA NA NA NA NA NA 2 NA NA 1 2 2 NA NA 2 1 NA NA NA NA 1 NA 1 2 2 0 NA 1 NA 1 NA NA NA 0 1 NA 2 NA NA 2 2 2 NA NA NA NA 1 NA 0 NA 2 NA NA NA NA NA 1 NA NA 0 NA NA 0 NA NA NA NA NA NA NA 2 NA NA NA NA NA 0 NA NA NA NA 0 NA NA NA 2 NA NA 2 NA NA 1 NA NA NA NA NA NA NA NA NA NA 1 NA NA NA 1 2 NA NA NA NA NA 2 2 NA 0 2 0 NA NA 0 NA NA NA 2 NA NA NA 2 NA 2 2 0 NA 2 1 0 2 NA NA NA NA NA 0 NA NA NA 2 2 NA NA NA NA 0 NA NA 0 0 2 2 NA NA NA NA 2 NA NA 2 2 NA 0 NA 2 NA 0 NA NA NA NA NA 2 NA NA NA NA NA
O302 2 1 2 NA 0 0 2 NA NA 2 2 NA NA 0 NA 2 NA 2 NA 1 NA NA 2 2 NA 0 0 1 NA 1 2 1 1 0 2 2 NA 1 1 NA NA 2 2 NA NA 2 0 NA NA 1 0 NA NA 2 NA 2 0 NA NA 2 1 1 NA 2 NA NA 0 NA NA NA NA 2 1 NA NA 2 0 2 0 NA NA NA 1 NA NA 2 NA 0 NA 0 2 2 NA 0 0 0 0 NA 0 2 NA NA NA NA 0 NA 2 NA 0 NA NA 2 NA NA 0 0 1 NA NA NA NA 2 0 0 NA 0 2 2 NA NA NA NA NA NA NA 0 1 NA NA NA 0 2 NA NA NA NA NA NA 0 1 NA NA NA 0 NA NA NA NA NA NA 2 NA NA 2 NA NA 2 NA 1 0 NA NA NA 0 0 2 NA NA NA 2 0 NA 1 1 NA NA 2 NA NA 1 1 2 NA 2 1 NA NA 2 1 0 NA NA 0 NA NA 2 2 NA NA 2 0 2 2 2 NA 2 NA 2 0 NA NA 2 NA 0 NA NA NA NA 1 2 0 NA 2 0 0 1 NA NA NA 2 1 NA 1 NA 2 2 2 NA 0 NA 2 NA NA 2 NA NA 2 0 2 NA 2 0 1 0 2 NA 0 2 NA 0 0 NA NA NA NA 0 0 2 1 NA NA NA 0 NA NA NA NA 0 NA 2 1 1 0 NA 1 NA 2 2 1 NA NA 2 2 NA NA 0 0 NA NA NA NA 2 NA 1 1 1 2 NA 0 2 2 1 2 2 2 0 NA NA 2 0 0 NA NA 2 2 1 NA NA 2 2 0 NA 2 2 NA 0 NA NA 2 0 NA NA NA NA NA 0 2 NA 1 NA 0 2 1 NA 1 2 NA 0 0 NA 0 1 1 0 1 NA 1 2 NA NA NA NA NA NA NA NA 2 NA 0 NA 2 0 2 NA 0 0 0 NA NA NA 2 2 NA 0 NA NA 0 NA 0 1 2 2 NA NA NA 2 NA NA 0 2 NA NA NA NA NA 2 NA 0 NA 2 NA 0 NA NA NA 2 NA NA 1 2 NA 1 NA 0 1 1 NA NA NA 2 1 2 2 2 NA 1 0 0 NA 0 NA NA 2 2 2 0 1 NA NA NA 0 2 2 0 NA 2 0 NA 1 NA NA NA NA 2 NA NA 2 NA NA 2 0 NA NA NA 1 NA NA 1 NA NA 0 0 0 0 0 0 2 1 NA NA NA 2 NA 0 2 2 2 2 1 0 NA NA NA 2 2 NA NA 0 NA 0 NA NA NA 2 NA NA NA 2 NA 2 NA NA NA NA NA 0 2 2 2 NA NA 2 1 2 NA NA 0 0 NA NA 0 NA NA NA NA NA NA NA NA 0 2 NA NA 0 0 NA 0 0 NA 0 0 2 NA NA 0 NA 1 0 0 1 NA 1 NA 0 2 2 NA NA 0 0 NA 2 NA
O303 2 0 NA 0 2 2 1 2 NA 2 NA NA NA NA NA 2 NA 1 NA 1 0 NA 1 0 NA NA 2 NA NA 2 NA NA 2 1 0 NA NA 0 0 NA NA 0 2 NA NA 0 0 2 NA 2 NA 2 NA 1 2 NA 0 NA 2 NA 0 NA 0 1 NA 2 NA 2 NA 2 2 2 NA 2 1 2 NA NA 0 NA NA NA 2 2 NA 1 NA 2 NA NA NA NA 2 0 NA NA NA NA 0 2 NA NA 2 NA 2 NA 2 0 0 NA 0 NA NA 1 1 NA 0 1 NA NA 2 NA 0 0 2 0 2 NA NA 1 NA 0 0 NA NA 0 2 NA 1 0 0 2 0 NA NA 0 NA NA 1 NA NA NA NA 2 2 2 0 NA 0 2 1 NA 2 NA 2 2 NA NA NA NA NA NA NA NA 2 1 NA 0 2 2 NA 2 0 1 2 0 NA NA NA 1 0 NA 2 2 NA NA NA NA NA 2 2 NA 1 0 NA NA 0 2 NA NA NA 2 0 2 2 0 2 NA NA NA NA NA NA 2 2 2 2 0 0 2 NA NA NA NA 0 2 0 NA NA NA 2 0 NA 0 NA NA 2 0 NA 2 2 0 2 2 NA NA NA 0 NA 1 NA NA NA 2 0 2 2 NA NA 1 NA NA NA NA NA 2 NA NA NA NA NA NA 1 NA NA NA 0 NA 1 2 2 1 0 2 0 2 0 2 2 2 NA NA NA NA NA 2 NA NA NA 1 NA 1 NA 2 2 NA NA 2 2 1 2 NA 2 NA 0 NA NA NA 2 0 0 2 0 0 2 0 2 2 NA NA NA NA 2 1 NA NA NA NA NA NA NA 0 NA 0 NA 0 NA NA 2 NA NA NA 0 NA 0 NA 0 2 2 NA 2 0 NA 2 0 NA 2 NA NA 2 NA 1 0 NA NA NA 1 2 0 NA 0 2 0 NA 0 2 NA 2 NA 2 0 NA NA 2 NA NA 2 0 2 NA 0 NA NA NA 2 0 1 2 NA 2 0 0 NA NA NA 2 NA 0 NA NA 2 NA 0 NA NA NA 0 0 2 2 NA 2 NA NA 2 NA NA 2 NA NA 0 NA 2 NA NA 2 2 NA NA NA NA 2 NA 1 2 2 1 0 2 NA 1 NA NA 0 NA 0 2 0 2 NA 2 NA NA NA NA NA 0 NA NA 2 NA NA 2 1 0 NA NA NA NA 0 NA 2 NA NA 0 NA NA NA NA NA NA NA 2 NA 0 NA NA NA NA 0 NA 0 0 1 NA NA 2 2 NA 2 NA NA NA 2 1 NA NA 2 1 2 0 2 NA NA NA NA 2 2 2 NA 0 2 0 NA 2 NA 0 NA NA NA NA NA NA 2 NA 1 0 0 0 NA 2 2 NA NA 2 NA 0 NA NA 2 2 2 NA NA 0 0 NA NA 2 NA NA NA 2 0 NA 2 NA NA NA 0 NA 2 NA
O304 NA 0 NA NA 1 NA 2 2 NA 2 NA NA NA 1 NA 2 0 NA 2 NA 0 NA 2 NA NA 0 NA 1 NA 2 2 NA NA NA 2 NA 1 0 NA NA NA 0 2 NA NA 1 NA 2 NA 2 NA 2 NA NA 2 NA 0 NA 1 NA NA NA NA 2 0 NA 2 NA NA NA 2 2 NA 2 NA NA NA NA 0 NA NA 2 NA NA 2 NA NA 2 NA 0 NA NA NA 0 NA 0 2 NA 2 0 NA 0 NA NA NA 2 NA 0 0 NA NA 1 NA 0 2 1 NA NA NA NA NA 0 0 0 NA NA 2 0 NA NA NA NA 2 NA NA NA NA 2 NA NA NA NA NA NA NA NA NA NA NA NA NA 2 NA NA 2 NA NA NA NA NA NA NA 2 1 2 2 NA NA 1 NA NA NA NA 0 NA 1 NA NA 2 1 NA NA NA 1 NA NA NA NA 0 0 NA NA NA NA 0 NA NA NA NA NA NA NA NA NA NA 2 0 NA NA 1 NA NA 2 2 NA NA NA NA NA NA NA 2 NA NA 0 NA NA NA 0 NA NA NA NA 2 NA NA NA NA NA 0 2 NA NA NA NA NA 0 NA NA 2 NA 2 NA 2 NA NA NA NA 2 NA NA NA 1 2 0 2 0 NA NA 2 1 NA NA NA NA 2 NA NA NA 2 NA NA 2 NA NA NA NA 2 NA 2 2 1 NA NA 2 1 NA NA 1 0 NA NA NA NA NA NA 0 NA NA NA NA 2 NA 2 0 NA NA NA 2 NA NA 2 NA 1 0 NA 0 NA 2 NA NA NA NA NA 2 0 NA 2 NA NA NA NA 2 NA 2 NA 2 NA NA NA NA NA NA NA NA 1 NA NA 2 NA NA NA 0 NA NA NA NA NA NA NA NA NA 2 NA NA NA 2 2 NA 2 NA 2 NA NA 1 NA 2 2 0 0 0 NA 2 NA 0 NA NA NA NA NA NA NA NA NA NA NA NA 0 2 2 0 NA NA 0 NA 0 NA 2 0 2 NA 0 0 NA NA 2 NA NA 0 NA NA NA NA NA NA NA 0 NA NA 2 NA 2 NA 0 2 0 NA 2 NA 0 0 NA NA NA NA 2 NA 0 2 0 2 2 NA NA 2 NA 1 NA NA NA 1 2 2 0 NA 1 NA 2 NA NA NA NA NA NA NA NA NA NA NA 2 0 NA NA NA 2 NA NA 2 NA NA NA 2 0 NA NA 2 2 0 2 2 NA 0 NA NA NA 2 NA 2 NA NA NA 0 2 1 2 NA NA NA NA 2 2 NA NA NA NA 2 NA 2 NA 2 NA 2 2 NA NA NA NA 2 NA NA NA 2 NA 2 1 NA NA NA NA NA NA NA NA NA NA 2 NA 0 NA 2 2 2 NA NA NA NA 0 2 NA 2 NA 2 NA NA 0 2 1 0 NA NA 2 1 NA 2 2 NA NA 0 2 0 NA NA NA
O305 1 1 NA NA NA NA NA NA NA NA NA NA 2 NA NA 2 NA 0 NA 1 NA NA 0 NA NA NA 0 0 NA NA 2 NA NA 1 1 NA NA 0 NA NA NA 2 0 NA 0 2 NA 2 NA 1 NA NA 2 2 0 NA 2 NA NA 0 0 1 NA 2 1 2 0 NA NA NA NA NA 2 2 0 0 NA 2 0 NA 0 NA 1 2 NA NA NA NA NA NA NA 2 NA NA NA NA NA NA NA NA NA NA NA NA 2 NA 2 NA NA NA NA 2 NA 0 2 NA NA 1 NA NA 0 NA NA NA 0 2 NA NA 2 0 NA 0 0 0 NA NA 0 NA NA 0 2 NA NA NA NA NA NA NA 2 NA NA 0 NA 0 2 2 NA NA NA NA NA NA NA 2 NA NA 2 NA NA 0 NA 2 NA NA 0 2 NA NA 2 NA 1 NA NA 1 NA 1 NA NA NA 1 0 2 0 2 1 NA 2 NA NA NA NA NA 2 NA NA 2 NA NA NA 2 0 2 2 2 2 NA NA NA 2 NA NA NA NA 0 2 2 NA 2 NA NA 1 NA 2 NA 0 0 NA 2 NA 2 NA NA NA 2 NA 0 NA NA NA NA 2 NA NA 2 NA NA NA 0 2 0 NA NA NA 2 1 NA 0 NA NA 0 2 NA NA NA 0 NA NA 1 NA NA 2 NA 0 NA NA NA NA 0 1 2 0 2 NA NA NA NA NA NA 2 2 NA 2 0 NA 2 0 NA NA NA NA NA 2 NA NA NA NA 2 0 NA NA 2 NA NA NA 2 NA NA NA 2 NA 0 NA NA NA NA NA 1 1 NA 2 1 2 2 2 0 NA NA 0 NA 0 2 NA 0 NA NA NA NA NA 0 NA NA NA 1 NA NA NA NA 2 NA NA 2 2 NA 0 NA 1 0 2 NA 0 NA 2 NA NA NA NA 2 NA 2 0 2 0 0 NA 0 0 0 NA NA NA 0 NA NA 0 NA NA 1 NA 2 NA NA NA NA NA NA 2 2 0 NA 2 NA NA 2 NA NA 2 NA NA NA NA NA NA NA NA NA NA 0 NA 2 2 NA 1 NA 2 NA NA NA NA NA 0 1 NA NA NA NA 0 NA NA NA 0 2 NA 0 NA 2 0 NA 2 NA NA 2 2 2 0 NA 0 0 0 NA NA NA NA NA NA 0 NA NA NA NA 2 0 NA 2 NA 1 NA NA 2 1 NA NA NA 0 1 NA NA 0 0 0 NA NA NA 2 0 0 NA 2 NA 1 NA NA 1 2 2 NA 2 NA 0 NA 1 NA NA 1 2 0 NA 0 1 NA 2 NA NA NA NA NA NA 2 NA NA NA 0 NA 2 0 0 2 0 NA 0 NA NA NA NA NA NA NA NA NA NA 2 NA NA NA NA NA 0 NA 2 2 NA 0 2 NA NA NA 2 NA NA NA 2 2 0 2 2 NA 0 NA NA NA NA NA NA 2
O306 NA NA NA 2 2 0 NA 0 NA NA NA NA 0 NA NA 0 0 NA NA NA NA 2 2 NA NA NA NA NA NA NA NA NA 2 NA 0 0 NA NA 0 1 NA NA 2 NA 0 2 NA NA 1 2 NA 0 NA NA 2 2 NA 2 2 NA 2 NA 0 NA NA NA 0 0 0 0 2 2 NA NA 0 2 2 2 NA 2 2 0 0 0 1 NA 1 2 NA 2 1 NA NA 2 NA NA 0 2 NA NA NA 0 NA NA 2 NA NA NA NA NA 0 NA NA NA NA 2 NA NA NA NA 2 0 NA 2 2 1 NA 2 NA 2 NA 1 2 NA 2 0 0 NA 1 NA NA NA 0 NA NA NA 2 2 NA NA NA NA NA 2 NA NA NA NA 2 1 2 0 NA NA 2 NA NA 2 NA NA NA NA NA 0 2 2 NA 1 NA 0 2 2 2 1 NA 0 2 NA 2 2 NA 2 2 NA NA 2 2 NA NA NA 0 NA 2 0 2 NA NA NA NA NA NA 2 NA NA 0 NA 2 NA 2 NA 0 NA NA NA NA 2 2 NA NA NA NA NA 2 NA NA 2 NA NA NA 2 NA NA 1 NA 0 2 2 NA NA 2 2 2 0 0 NA NA NA 0 2 2 NA NA 2 NA 2 NA NA NA NA NA 2 2 NA NA NA NA 2 NA NA 2 NA NA NA 2 NA NA 2 NA 1 2 0 NA NA NA NA 2 NA 1 2 2 NA 2 1 NA NA 2 NA NA NA 0 0 0 0 NA NA NA NA NA 2 NA NA 0 2 NA NA 2 NA NA NA NA NA NA NA NA 2 NA 1 1 2 0 NA NA 2 2 0 0 1 0 2 NA 0 0 2 0 1 NA NA 2 NA NA NA NA 2 NA NA NA NA NA 1 NA 0 1 NA 2 NA 0 2 NA NA NA NA 2 2 NA NA NA NA NA 0 NA NA NA NA NA 2 2 NA NA 1 0 1 NA 1 NA 2 NA 2 NA NA NA 2 NA 0 NA NA NA 1 NA NA 1 2 2 NA NA NA NA 0 NA NA NA 0 2 2 NA NA NA NA NA 0 2 NA NA 2 NA NA NA NA NA 2 2 NA NA 0 NA NA 2 2 NA NA 0 NA NA 2 NA NA 2 NA NA 1 NA NA 2 NA 0 NA NA NA NA NA 1 2 NA 2 2 NA NA 2 NA NA 2 NA NA NA 1 NA NA 1 NA 1 NA 2 NA NA 2 2 0 1 NA NA 2 NA 2 2 NA 2 0 0 2 NA 2 2 NA 2 0 NA 2 2 2 NA NA 2 NA NA NA NA NA 2 NA 1 NA NA NA NA NA NA NA 2 2 0 NA 0 0 1 NA NA NA 1 NA NA NA 2 0 NA 0 0 NA NA 0 NA NA NA NA NA NA NA NA NA NA 2 2 NA NA NA NA 2 NA 2 NA NA NA NA NA NA NA NA 0 NA 2 NA 1 2 2 2
O307 NA NA 1 2 2 2 NA NA NA 2 0 NA 2 NA 0 2 2 NA NA 0 2 NA 1 2 NA NA NA NA NA 1 NA 0 2 0 NA 2 0 2 0 1 0 NA 0 NA NA NA NA NA 1 2 NA 2 NA 2 NA 1 NA 2 0 0 2 NA 2 NA NA 0 NA 2 0 2 NA 2 2 2 NA 0 NA 2 NA 2 2 2 NA 0 1 2 2 NA NA 2 NA NA NA NA 0 0 NA 0 NA NA NA 1 NA NA 0 NA NA NA NA NA 2 NA NA NA NA NA NA NA 2 NA 0 NA NA NA 2 0 NA NA 0 NA NA NA 2 NA 2 NA NA NA 0 NA NA 0 NA NA 2 0 0 0 NA 1 NA 0 1 0 NA NA NA NA NA 0 2 0 NA NA NA NA NA NA NA 0 NA NA 2 NA NA NA NA 1 NA NA NA 1 NA 1 NA 0 NA NA NA 0 NA 2 NA NA NA 2 2 2 2 NA NA NA 2 1 NA 2 NA 2 NA 2 2 0 2 2 NA 2 1 NA NA NA 2 NA 2 NA NA 1 1 0 NA NA 0 NA 2 NA 0 NA 1 NA 2 NA NA NA 1 1 NA NA NA 2 NA NA NA 0 NA NA 2 NA NA 0 1 NA 0 NA NA NA NA NA 0 NA NA NA NA NA 2 NA NA 2 NA 0 0 2 2 NA 0 NA NA 0 0 1 2 2 NA 0 NA NA NA 2 2 2 NA NA NA 2 2 NA NA NA 0 2 NA NA 2 1 NA NA NA NA 1 NA 2 NA NA NA NA NA NA 0 NA NA NA NA NA 2 NA 1 2 NA 1 NA NA NA 0 2 2 2 1 NA 1 NA 2 0 1 NA 1 0 0 NA NA NA 1 NA 2 2 NA NA NA NA NA NA 0 NA 0 2 NA 0 NA 0 0 2 NA NA NA NA NA NA NA NA NA 0 0 NA 0 NA 2 1 1 0 0 0 1 2 NA 2 NA NA NA NA 0 NA NA 2 NA NA 2 2 NA 2 0 NA 1 NA 0 0 NA NA NA NA 2 NA 0 1 NA NA 0 NA NA NA NA 0 0 NA NA 2 0 NA NA NA 2 2 NA NA NA NA 2 NA 2 1 NA NA NA NA 2 NA NA NA 2 0 NA 2 NA NA NA 2 0 NA NA 2 NA 0 NA NA NA NA NA NA NA NA 0 NA NA 0 NA NA NA 0 NA NA 0 2 1 0 0 NA 0 2 NA 2 0 NA NA 1 NA 2 2 2 1 NA 2 NA NA NA NA 1 2 2 NA 0 2 0 NA 2 NA NA 0 2 NA NA 0 0 NA 2 NA NA NA NA NA NA NA NA 0 NA 0 NA NA NA NA NA 0 0 NA 2 NA 0 NA 0 2 2 NA NA 2 0 2 NA NA NA 1 2 NA NA NA 2 NA NA NA 2 0 NA 1 NA 0 0 0 NA NA NA NA 2 NA NA 0 0 2 2 0
O308 0 0 NA 0 NA 1 2 NA 0 NA NA NA NA 2 NA 2 0 NA 2 NA 0 0 0 NA NA 0 NA NA 0 2 NA 2 NA 1 2 NA NA 0 1 NA 0 2 NA NA NA 2 NA 2 2 NA NA NA NA NA 2 2 0 0 2 2 2 2 0 1 1 1 0 2 NA NA NA NA 2 NA 2 NA 0 0 NA NA 0 NA 2 NA 0 NA 2 2 NA NA NA NA NA 0 NA NA NA 2 0 NA NA NA NA 0 2 NA NA NA NA NA NA NA NA 2 2 0 1 NA NA NA NA 2 NA 0 NA NA NA NA NA NA NA NA 2 1 2 NA NA NA NA NA NA 1 NA NA NA NA 2 NA 2 2 NA 1 NA 2 2 NA 0 NA 0 NA 0 0 2 NA NA NA NA NA NA NA NA NA NA NA 0 2 NA NA 2 0 2 NA NA 0 2 NA NA NA NA NA 0 NA NA 0 0 NA 2 NA 2 0 NA NA 0 NA NA 2 0 NA NA 0 2 NA NA 1 NA 0 NA NA NA NA NA NA NA NA NA 2 NA NA NA NA 0 NA 1 2 NA NA NA 2 2 0 NA NA 0 NA 0 2 1 0 0 2 NA 1 NA NA NA NA 1 0 NA 0 NA NA NA 2 2 NA NA NA NA NA 2 NA NA NA 0 2 1 2 NA NA NA NA 2 NA NA NA NA NA 0 2 NA 0 0 NA 2 1 NA 2 2 0 0 NA 2 NA NA 0 NA 1 NA NA 0 0 1 1 2 1 NA NA NA NA 2 NA 2 NA 2 NA NA NA NA NA NA 1 NA 0 NA 0 NA 2 NA NA 1 NA 2 NA 2 0 NA NA NA 0 NA 0 NA NA NA NA NA NA 1 NA 2 2 NA 2 NA NA NA NA NA NA 2 NA 2 1 NA NA NA NA 2 NA NA 1 NA NA NA NA NA NA NA 0 2 2 2 NA 1 NA NA NA NA NA 0 NA 0 2 2 NA NA 2 1 NA 0 2 NA 0 2 NA NA NA NA NA NA 0 2 NA NA 2 NA 0 NA 2 0 NA 1 NA NA NA 0 NA 0 NA 2 NA NA NA 2 0 NA NA NA 2 NA 2 NA NA 2 NA 2 NA NA 0 NA NA NA NA 2 NA 0 0 NA NA NA NA NA NA NA NA NA NA 2 NA NA NA 2 NA NA NA NA NA NA NA NA NA NA NA 2 NA NA NA NA NA 0 0 0 1 0 2 0 NA 0 NA NA NA 2 NA NA 2 2 2 NA NA 2 0 0 2 NA NA NA 0 2 NA NA NA NA NA NA NA 0 1 2 2 NA 2 NA NA 2 NA 2 2 NA NA 2 NA NA NA 2 NA 0 NA NA NA NA 0 NA NA 2 2 0 NA NA NA 2 2 NA 1 2 1 NA NA NA NA NA NA NA 2 NA 2 2 1 NA 2 2 0 NA NA 2 NA NA NA NA 0 NA NA NA
O309 2 NA 2 2 2 NA 2 0 NA NA NA 2 NA 0 NA 2 NA 2 2 NA 0 NA NA NA NA 0 0 NA NA 2 2 NA 1 0 1 NA 0 1 0 2 NA 2 2 2 NA 2 2 0 NA 0 NA NA NA 2 1 2 0 2 NA 1 2 NA NA 2 0 NA 0 NA NA NA 0 NA 1 2 1 0 0 2 0 2 NA NA NA 2 NA 2 NA NA NA NA 0 0 NA 0 0 0 NA NA NA NA NA 2 NA NA 1 NA NA NA 0 NA NA 2 NA NA 1 1 NA NA 2 NA 2 0 NA 0 0 2 NA 1 NA NA 0 NA NA NA NA NA 1 NA NA 1 NA 2 NA NA NA NA 2 NA NA 1 NA 0 NA NA NA 1 NA NA NA NA 2 0 2 2 NA 0 NA NA 2 0 NA NA NA NA 0 2 2 NA NA 2 2 NA 0 0 NA 1 NA NA NA 0 NA 2 0 2 1 0 2 2 0 NA NA NA 2 NA NA NA 2 NA NA 2 NA NA NA 2 0 NA 2 2 NA NA 2 2 NA 0 NA 0 NA 2 0 2 1 NA 2 0 NA 1 NA 2 NA NA 2 NA NA NA 2 1 NA NA 0 NA NA 0 2 1 2 NA 2 NA 2 2 NA 0 NA 2 2 NA 0 NA NA NA NA NA 2 NA NA 2 NA 2 NA NA 2 NA 0 0 NA NA 0 1 NA NA 0 1 NA NA NA NA NA NA NA 0 NA 2 0 NA NA 1 0 NA NA NA NA 2 NA NA 2 NA NA NA NA 2 2 2 0 NA NA 2 NA NA NA NA 1 NA 0 NA NA 2 NA 2 NA NA 1 0 2 2 0 0 NA NA NA 0 NA 0 NA NA NA NA NA NA 0 NA NA NA 2 2 0 NA NA NA 0 NA NA 0 2 NA NA 1 0 2 NA NA NA 0 NA NA NA NA NA NA NA 2 2 0 NA 0 NA 0 NA NA 1 NA 0 NA 0 0 NA NA NA NA 2 NA 0 NA NA NA 2 2 2 0 0 1 NA 2 0 NA NA 2 NA 0 NA 0 NA 0 0 NA 2 NA NA NA 2 2 NA NA 0 0 0 NA 2 NA NA 1 NA NA NA 2 0 NA 1 NA NA NA NA NA 0 1 2 0 0 1 NA NA 2 NA 1 NA NA 0 1 NA 2 NA 2 NA NA NA 0 NA 0 NA NA NA NA NA 2 0 1 NA NA 0 0 0 NA NA NA NA 0 NA 0 1 NA 2 NA 2 2 NA NA NA 2 2 NA NA NA 1 2 2 NA NA NA 2 NA 0 NA NA NA NA NA NA 0 0 0 NA NA NA 1 2 2 NA 2 2 NA NA NA 2 NA NA NA 2 NA NA NA NA NA NA NA NA 0 2 NA 2 NA 1 2 NA NA NA NA 2 0 0 NA NA 0 2 NA NA NA 0 1 NA NA 1 2 NA 2 2 2 NA NA NA NA 0 2 2 NA
O311 0 2 NA NA 0 2 0 NA NA NA 0 NA NA 2 NA NA NA 1 NA 2 NA 2 NA 2 NA 1 NA 2 NA 2 0 NA NA 1 2 0 NA NA NA 0 NA 2 NA NA 2 1 0 2 NA 0 NA NA 2 NA 0 NA NA NA 0 2 NA 1 NA NA NA NA NA 1 2 NA 1 2 NA 2 NA NA NA 2 1 2 NA NA 1 1 2 1 0 NA NA 2 NA NA NA 2 0 NA 0 NA 0 NA NA NA 0 2 0 NA 1 NA 2 NA NA NA NA NA 2 0 2 2 NA NA NA 1 NA NA 0 1 NA 2 NA 0 NA NA 2 NA NA NA 2 NA NA NA 2 0 NA NA NA 1 NA NA 2 2 NA NA NA 2 NA 2 NA NA NA NA NA 1 NA NA NA NA NA NA 2 NA NA NA NA NA NA 2 NA 2 2 NA NA NA NA 2 NA NA NA NA NA NA 2 NA 2 2 2 NA 1 NA 0 0 1 NA NA NA NA NA 2 NA NA NA 2 2 1 1 NA 2 NA 1 0 NA 2 NA NA 2 NA NA NA NA 2 NA 2 NA 0 0 NA 2 NA NA NA 1 0 NA 0 0 2 NA NA NA 0 NA 2 1 NA 0 NA NA 0 0 NA 2 0 0 NA 2 NA 0 NA NA NA 0 1 NA NA NA NA NA NA 0 NA NA NA NA NA 0 NA NA NA 2 NA NA NA NA 0 0 0 NA 1 2 0 NA 2 0 0 NA NA 1 NA NA NA NA 2 2 NA 0 NA NA 2 NA 2 NA 0 0 1 NA NA NA NA NA NA NA 2 NA 2 2 NA NA NA 0 NA NA NA NA NA 2 2 NA NA NA 2 NA NA NA NA 2 NA 1 0 NA 2 NA 2 0 NA 2 1 2 NA NA 0 NA NA NA 1 2 0 2 NA NA 2 NA NA NA NA NA NA NA 0 NA NA NA 2 2 NA NA 1 2 2 NA NA NA NA 2 2 1 NA NA NA 2 0 NA 2 NA NA NA NA NA NA NA 0 NA NA NA 2 NA NA NA NA 2 NA 0 NA NA 0 NA NA NA 2 NA 0 1 0 NA NA 0 2 NA 1 NA NA 0 NA NA 2 NA 0 0 1 0 NA NA NA NA NA 0 2 NA 0 NA NA NA 2 NA NA NA NA 1 NA NA NA NA NA 0 NA 0 NA NA 2 NA NA NA NA NA 0 NA 1 NA 2 2 0 0 NA 2 NA 1 0 NA 0 0 NA NA NA NA 2 2 NA NA NA NA 0 2 NA 2 NA 0 1 NA NA 1 NA NA 2 NA NA 1 NA NA 0 0 NA 1 NA 2 0 NA 2 NA NA 0 NA NA NA NA NA 2 0 0 0 NA NA NA NA NA NA NA 2 0 NA NA NA NA 0 2 NA NA NA NA 1 1 2 2 0 NA NA 0 2 2 2 NA NA NA 1 2 NA 0 NA NA NA NA NA 2 NA NA NA
